expID	group	wellID	condition	concentration	date	contamination	InoculationGrowth_time	PlateGrowth_time	Strain	0	900	1800	2700	3600	4500	5400	6300	7200	8100	9000	9900	10800	11700	12600	13500	14400	15300	16200	17100	18000	18900	19800	20700	21600	22500	23400	24300	25200	26100	27000	27900	28800	29700	30600	31500	32400	33300	34200	35100	36000	36900	37800	38700	39600	40500	41400	42300	43200	44100	45000	45900	46800	47700	48600	49500	50400	51300	52200	53100	54000	54900	55800	56700	57600	58500	59400	60300	61200	62100	63000	63900	64800	65700	66600	67500	68400	69300	70200	71100	72000	72900	73800	74700	75600	76500	77400	78300	79200	80100	81000	81900	82800	83700	84600	85500
SCFACU24	But25	NA	NA	NA	NA	NA	18	24	NA	0.21775	0.21266666666666667	0.21025	0.20991666666666667	0.21083333333333334	0.21266666666666667	0.21516666666666667	0.21825	0.22258333333333333	0.22766666666666666	0.23391666666666666	0.24166666666666667	0.2505833333333333	0.2609166666666667	0.2728333333333333	0.2871666666666667	0.302	0.31858333333333333	0.33591666666666664	0.35483333333333333	0.3803333333333333	0.3995	0.42141666666666666	0.447	0.4725	0.5025833333333334	0.53925	0.5658333333333333	0.5914166666666667	0.6184166666666666	0.6511666666666667	0.6810833333333333	0.70475	0.7273333333333334	0.7445833333333334	0.7600833333333333	0.7734166666666666	0.7833333333333333	0.7873333333333333	0.7883333333333333	0.7923333333333333	0.7889166666666667	0.7867500000000001	0.7821666666666667	0.7745833333333334	0.7715000000000001	0.7650833333333333	0.75725	0.7511666666666666	0.74475	0.739	0.7329166666666667	0.72875	0.7253333333333333	0.7160833333333333	0.711	0.7035833333333333	0.6991666666666667	0.696	0.6875	0.6829166666666666	0.677	0.6697500000000001	0.6650833333333334	0.6589166666666667	0.6566666666666667	0.6539166666666667	0.64575	0.6438333333333334	0.63425	0.6331666666666667	0.6316666666666667	0.62575	0.6231666666666666	0.618	0.6126666666666667	0.6101666666666666	0.6053333333333333	0.6033333333333333	0.5993333333333333	0.5955833333333334	0.5948333333333333	0.5855	0.5843333333333334	0.5823333333333334	0.5769166666666666	0.5763333333333334	0.5704166666666667	0.56725	0.5600833333333334	0.5585833333333333	0.557	0.5515833333333333	0.55	0.5451666666666667	0.5409166666666667
SCFACU24	But5	NA	NA	NA	NA	NA	18	24	NA	0.21408333333333335	0.2105	0.20908333333333334	0.20975	0.21191666666666667	0.21533333333333332	0.21975	0.22591666666666665	0.23375	0.24358333333333335	0.2555	0.2703333333333333	0.28783333333333333	0.30783333333333335	0.3319166666666667	0.35333333333333333	0.3779166666666667	0.4076666666666667	0.44583333333333336	0.47575	0.5180833333333333	0.5710833333333334	0.6080833333333333	0.6335833333333334	0.6786666666666666	0.7043333333333334	0.73725	0.771	0.78425	0.7981666666666667	0.8070833333333334	0.8145	0.8160833333333333	0.8119166666666666	0.8084166666666667	0.806	0.8000833333333334	0.79825	0.7959166666666667	0.7915	0.7864166666666667	0.7795833333333333	0.77525	0.7725833333333334	0.7699166666666667	0.766	0.76175	0.7555000000000001	0.7523333333333333	0.74775	0.7409166666666667	0.7351666666666666	0.7324166666666667	0.7251666666666666	0.7198333333333333	0.715	0.7095833333333333	0.7009166666666666	0.69375	0.68875	0.6859166666666666	0.6785	0.6735833333333333	0.6671666666666667	0.6598333333333334	0.6567500000000001	0.6515833333333333	0.6455	0.6414166666666666	0.639	0.6315	0.6275833333333334	0.6265000000000001	0.6204166666666666	0.6178333333333333	0.6170833333333333	0.6119166666666667	0.6083333333333333	0.6011666666666666	0.6023333333333334	0.6016666666666667	0.5970833333333333	0.5985	0.5924166666666667	0.5881666666666666	0.5886666666666667	0.5850833333333333	0.585	0.581	0.5811666666666666	0.5778333333333333	0.5749166666666666	0.5733333333333334	0.5728333333333333	0.5681666666666667	0.568
SCFACU24	Pro25	NA	NA	NA	NA	NA	18	24	NA	0.22166666666666668	0.21875	0.21683333333333332	0.21691666666666667	0.21891666666666668	0.22175	0.22616666666666668	0.2311666666666667	0.23775000000000002	0.24491666666666667	0.25466666666666665	0.26516666666666666	0.27775	0.29133333333333333	0.3076666666666667	0.32575	0.34491666666666665	0.36741666666666667	0.3925	0.41375	0.4469166666666667	0.46741666666666665	0.4946666666666667	0.5200833333333333	0.5540833333333334	0.5964166666666667	0.6254166666666666	0.6528333333333334	0.683	0.7115833333333333	0.7334166666666666	0.7565833333333333	0.7721666666666667	0.785	0.79	0.7950833333333334	0.792	0.7911666666666667	0.7865	0.7841666666666667	0.7805	0.7734166666666666	0.7675833333333334	0.7648333333333334	0.7583333333333333	0.7533333333333333	0.74725	0.7438333333333333	0.7406666666666667	0.7330833333333333	0.728	0.7219166666666667	0.7153333333333334	0.7093333333333334	0.7015	0.69675	0.6934166666666667	0.6859166666666666	0.6799166666666666	0.6705833333333333	0.6670833333333334	0.6645	0.6578333333333334	0.6551666666666667	0.6501666666666667	0.6438333333333334	0.64175	0.63725	0.6355833333333334	0.63275	0.6309166666666667	0.63	0.6265000000000001	0.62225	0.6208333333333333	0.6208333333333333	0.6206666666666667	0.6159166666666667	0.6171666666666666	0.6148333333333333	0.61175	0.6118333333333333	0.6090833333333333	0.6091666666666666	0.605	0.6008333333333333	0.6021666666666666	0.59925	0.5968333333333333	0.596	0.5916666666666667	0.5881666666666666	0.5869166666666666	0.5824166666666667	0.5815833333333333	0.5775
SCFACU24	Pro5	NA	NA	NA	NA	NA	18	24	NA	0.21258333333333335	0.20833333333333331	0.2068333333333333	0.20725	0.2095	0.21325	0.21875	0.226	0.2345	0.2455	0.25958333333333333	0.2753333333333333	0.2946666666666667	0.31833333333333336	0.34508333333333335	0.377	0.4086666666666667	0.4459166666666667	0.46925	0.50475	0.542	0.5771666666666667	0.62625	0.6735833333333333	0.7089166666666666	0.7404166666666666	0.7700833333333333	0.7890833333333334	0.7978333333333334	0.8035833333333333	0.81275	0.81625	0.8066666666666666	0.8075833333333333	0.8045833333333333	0.7995833333333333	0.7991666666666667	0.7969166666666667	0.7910833333333334	0.7875833333333333	0.782	0.7758333333333334	0.77375	0.7691666666666667	0.766	0.7604166666666666	0.7535000000000001	0.7518333333333334	0.7423333333333333	0.7395	0.73425	0.7260833333333333	0.7248333333333333	0.7180833333333333	0.7113333333333334	0.703	0.6975833333333333	0.6903333333333334	0.68525	0.67775	0.6736666666666666	0.6645	0.6595833333333333	0.6518333333333334	0.6476666666666667	0.6459166666666667	0.64025	0.63775	0.62875	0.62875	0.6260833333333333	0.62025	0.61875	0.6165	0.6150833333333333	0.6135833333333334	0.608	0.6084166666666667	0.6086666666666667	0.6055833333333334	0.6068333333333333	0.6029166666666667	0.60175	0.6033333333333333	0.6004166666666667	0.6018333333333333	0.59875	0.59475	0.5965	0.5918333333333333	0.5934166666666667	0.5925833333333334	0.59	0.591	0.5880833333333333	0.586
SCFACU25	Ace25	NA	NA	NA	NA	NA	18	24	NA	0.24441666666666667	0.24133333333333334	0.23966666666666667	0.23975000000000002	0.24191666666666667	0.24425	0.24658333333333332	0.2475	0.25233333333333335	0.2573333333333333	0.2648333333333333	0.27241666666666664	0.282	0.2965	0.31233333333333335	0.32533333333333336	0.33866666666666667	0.35858333333333337	0.387	0.4116666666666667	0.43566666666666665	0.46475	0.48925	0.516	0.5386666666666666	0.5595833333333333	0.5756666666666667	0.5920833333333333	0.6035833333333334	0.6135833333333334	0.6220833333333333	0.6256666666666667	0.6289166666666667	0.6288333333333334	0.6303333333333333	0.6326666666666667	0.63125	0.6306666666666667	0.6290833333333333	0.6283333333333333	0.6266666666666667	0.624	0.6231666666666666	0.6211666666666666	0.61975	0.6159166666666667	0.613	0.6106666666666667	0.6078333333333333	0.6035833333333334	0.6009166666666667	0.5973333333333334	0.5938333333333333	0.5902499999999999	0.585	0.5832499999999999	0.5772499999999999	0.575	0.5706666666666667	0.5671666666666667	0.5625833333333333	0.5596666666666666	0.5563333333333333	0.5541666666666667	0.5496666666666666	0.5461666666666667	0.5438333333333334	0.5408333333333334	0.5387500000000001	0.5343333333333333	0.5329166666666667	0.5306666666666666	0.5276666666666666	0.5251666666666667	0.52225	0.5195833333333333	0.5166666666666667	0.51475	0.51175	0.5108333333333334	0.5091666666666667	0.5070833333333333	0.5065	0.5033333333333333	0.50025	0.49825	0.4959166666666667	0.49491666666666667	0.49333333333333335	0.4910833333333333	0.48916666666666664	0.48633333333333334	0.4835	0.483	0.4795	0.47891666666666666
SCFACU25	Ace5	NA	NA	NA	NA	NA	18	24	NA	0.2529166666666667	0.2520833333333333	0.2485	0.25133333333333335	0.2534166666666667	0.25708333333333333	0.26058333333333333	0.2635	0.2685	0.27358333333333335	0.28158333333333335	0.28833333333333333	0.2981666666666667	0.3115	0.3239166666666667	0.34158333333333335	0.3585	0.38008333333333333	0.40349999999999997	0.42925	0.45875	0.4856666666666667	0.5113333333333333	0.531	0.54575	0.5589166666666666	0.57275	0.5845	0.5941666666666666	0.5995	0.60125	0.6016666666666667	0.6010833333333333	0.5998333333333333	0.59975	0.5975833333333334	0.5954166666666667	0.5955833333333334	0.5930833333333333	0.59175	0.5913333333333334	0.5905833333333333	0.5886666666666667	0.5866666666666667	0.5850833333333333	0.581	0.58075	0.5788333333333333	0.5759166666666666	0.5741666666666667	0.57225	0.5688333333333333	0.5639166666666666	0.5609166666666667	0.55775	0.5539166666666667	0.5535833333333333	0.548	0.5445833333333333	0.54225	0.54025	0.5367500000000001	0.5359166666666667	0.5335833333333333	0.5323333333333333	0.5303333333333333	0.5274166666666666	0.5269166666666667	0.5256666666666666	0.523	0.5221666666666667	0.5188333333333334	0.5173333333333333	0.5165	0.5166666666666667	0.5144166666666666	0.5125833333333334	0.51125	0.5101666666666667	0.5095000000000001	0.5061666666666667	0.5054166666666666	0.5049166666666667	0.5034166666666666	0.50325	0.5011666666666666	0.5003333333333333	0.5	0.4985	0.49675	0.49533333333333335	0.49475	0.4945833333333333	0.49175	0.49216666666666664	0.48925
SCFACU25	BHI	NA	NA	NA	NA	NA	18	24	NA	0.23633333333333334	0.23058333333333333	0.2265	0.22741666666666666	0.2295	0.2315	0.23424999999999999	0.23575	0.24	0.24541666666666667	0.25033333333333335	0.25683333333333336	0.26625	0.2771666666666667	0.29183333333333333	0.3119166666666667	0.3335	0.3605833333333333	0.38775	0.41691666666666666	0.44208333333333333	0.4721666666666667	0.49241666666666667	0.51075	0.5289166666666667	0.5474166666666667	0.5621666666666667	0.5670833333333334	0.5780833333333333	0.5843333333333334	0.5888333333333333	0.5874166666666667	0.5854166666666667	0.5859166666666666	0.58475	0.5790833333333333	0.5795833333333333	0.5780833333333333	0.57675	0.5765	0.5739166666666666	0.5745833333333333	0.5718333333333333	0.569	0.56825	0.56675	0.5648333333333333	0.5643333333333334	0.56	0.5600833333333334	0.5541666666666667	0.5533333333333333	0.5503333333333333	0.5471666666666667	0.544	0.5414166666666667	0.53725	0.5353333333333333	0.5296666666666666	0.5246666666666666	0.5233333333333333	0.5170833333333333	0.5165	0.5144166666666666	0.5110833333333333	0.5083333333333333	0.5031666666666667	0.5026666666666667	0.50075	0.49675	0.49433333333333335	0.49316666666666664	0.49316666666666664	0.4896666666666667	0.488	0.48691666666666666	0.48325	0.48183333333333334	0.47941666666666666	0.47975	0.4776666666666667	0.4776666666666667	0.47558333333333336	0.47408333333333336	0.47225	0.4723333333333333	0.4683333333333333	0.4678333333333333	0.4651666666666667	0.46458333333333335	0.46416666666666667	0.4633333333333333	0.4618333333333333	0.46066666666666667	0.45866666666666667	0.4589166666666667
SCFACU25	But25	NA	NA	NA	NA	NA	18	24	NA	0.23758333333333334	0.23433333333333334	0.23308333333333334	0.23399999999999999	0.2355	0.23691666666666666	0.2385	0.24	0.24133333333333334	0.24416666666666667	0.2465	0.2495	0.2535	0.25775	0.26358333333333334	0.2688333333333333	0.27491666666666664	0.27999999999999997	0.28791666666666665	0.297	0.30691666666666667	0.31733333333333336	0.33008333333333334	0.3453333333333333	0.36141666666666666	0.38025	0.39808333333333334	0.41675	0.43725	0.45416666666666666	0.474	0.4915833333333333	0.5071666666666667	0.5209166666666667	0.5340833333333334	0.5470833333333334	0.55775	0.56425	0.5681666666666667	0.5686666666666667	0.5693333333333334	0.5686666666666667	0.5635	0.5604166666666667	0.5555833333333333	0.5508333333333333	0.5456666666666666	0.5404166666666667	0.5356666666666667	0.5318333333333334	0.5293333333333333	0.5261666666666667	0.5231666666666667	0.52025	0.51725	0.5149166666666667	0.5134166666666666	0.5120833333333333	0.5101666666666667	0.5083333333333333	0.5055	0.5030833333333333	0.5015833333333334	0.49775	0.49633333333333335	0.49325	0.4905	0.4886666666666667	0.48725	0.48458333333333337	0.48241666666666666	0.48033333333333333	0.47883333333333333	0.4765	0.4755	0.47275	0.47141666666666665	0.46941666666666665	0.46858333333333335	0.46741666666666665	0.46491666666666664	0.4644166666666667	0.46275	0.46175	0.46066666666666667	0.4595	0.4589166666666667	0.4589166666666667	0.45758333333333334	0.4579166666666667	0.4554166666666667	0.45533333333333337	0.45466666666666666	0.45266666666666666	0.45275	0.45208333333333334
SCFACU25	But5	NA	NA	NA	NA	NA	18	24	NA	0.23958333333333331	0.23508333333333334	0.23408333333333334	0.23508333333333334	0.23716666666666666	0.239	0.241	0.24358333333333332	0.24633333333333332	0.25016666666666665	0.255	0.26025	0.26766666666666666	0.27641666666666664	0.2856666666666667	0.297	0.312	0.32975	0.34525	0.36375	0.3834166666666667	0.40758333333333335	0.4325	0.45966666666666667	0.48141666666666666	0.5030833333333333	0.52575	0.54375	0.5623333333333334	0.5716666666666667	0.5756666666666667	0.5789166666666666	0.5806666666666667	0.5788333333333333	0.5791666666666666	0.5776666666666667	0.57475	0.5739166666666666	0.57175	0.5695	0.56725	0.56375	0.562	0.5606666666666666	0.5578333333333333	0.55675	0.5556666666666666	0.5528333333333333	0.5485833333333333	0.54525	0.54525	0.5416666666666666	0.5396666666666666	0.5375833333333333	0.5349166666666667	0.5315833333333333	0.5274166666666666	0.5241666666666667	0.5211666666666667	0.5175	0.5149166666666667	0.51225	0.5093333333333333	0.507	0.5031666666666667	0.5014166666666666	0.49966666666666665	0.49625	0.49491666666666667	0.492	0.49016666666666664	0.48625	0.4850833333333333	0.4826666666666667	0.482	0.4795833333333333	0.47675	0.47641666666666665	0.47408333333333336	0.47408333333333336	0.4731666666666667	0.4718333333333333	0.4703333333333333	0.4705	0.4673333333333333	0.46758333333333335	0.46525	0.4656666666666667	0.4661666666666667	0.46399999999999997	0.46425	0.46158333333333335	0.4605	0.4608333333333333	0.45916666666666667	0.4595
SCFACU25	Pro25	NA	NA	NA	NA	NA	18	24	NA	0.23533333333333334	0.23224999999999998	0.23041666666666666	0.23099999999999998	0.23091666666666666	0.2325	0.23391666666666666	0.23608333333333334	0.23825	0.24158333333333332	0.2455	0.2504166666666667	0.25566666666666665	0.2613333333333333	0.26741666666666664	0.27608333333333335	0.2856666666666667	0.2985833333333333	0.31316666666666665	0.3244166666666667	0.34141666666666665	0.35983333333333334	0.3809166666666667	0.404	0.4266666666666667	0.4499166666666667	0.4704166666666667	0.49025	0.5076666666666667	0.5254166666666666	0.54325	0.55825	0.5681666666666667	0.5781666666666666	0.5858333333333333	0.5881666666666666	0.5914166666666667	0.5913333333333334	0.591	0.5893333333333334	0.5868333333333333	0.5850833333333333	0.5815	0.5764166666666667	0.57675	0.5728333333333333	0.57025	0.56725	0.5645833333333333	0.5609166666666666	0.55775	0.5541666666666667	0.5516666666666666	0.5490833333333334	0.5451666666666667	0.5426666666666666	0.53875	0.5360833333333334	0.5315833333333333	0.52908333333333335	0.525	0.5238333333333334	0.5218333333333334	0.5193333333333333	0.5178333333333334	0.5156666666666667	0.5124166666666666	0.5111666666666667	0.5080833333333333	0.5075000000000001	0.5049166666666667	0.5028333333333334	0.5015833333333334	0.4991666666666667	0.4995833333333334	0.4986666666666667	0.4971666666666667	0.4964166666666667	0.49433333333333335	0.4945833333333334	0.49333333333333335	0.49341666666666667	0.493	0.49075	0.49075	0.49041666666666667	0.49	0.4886666666666667	0.4865	0.487	0.48541666666666666	0.48458333333333337	0.484	0.4825	0.48025	0.4791666666666667
SCFACU25	Pro5	NA	NA	NA	NA	NA	18	24	NA	0.266	0.26516666666666666	0.26475	0.26558333333333334	0.26775	0.2683333333333333	0.27041666666666664	0.27308333333333334	0.27616666666666667	0.28008333333333335	0.28533333333333333	0.2905833333333333	0.2980833333333333	0.306	0.3179166666666667	0.33258333333333334	0.3475833333333333	0.36716666666666664	0.38533333333333336	0.4085	0.4335833333333333	0.46266666666666667	0.4895833333333333	0.5175	0.5428333333333333	0.5674166666666667	0.5885	0.6045833333333334	0.6136666666666667	0.6219166666666667	0.62775	0.6270833333333333	0.6285833333333334	0.6284166666666666	0.6259166666666667	0.62625	0.6241666666666666	0.62475	0.6224166666666666	0.6194999999999999	0.61975	0.6189166666666667	0.6170833333333333	0.617	0.61375	0.6128333333333333	0.6123333333333334	0.60675	0.60575	0.6003333333333334	0.6018333333333333	0.598	0.5934166666666667	0.5905833333333333	0.5850833333333333	0.5820833333333333	0.5783333333333334	0.5741666666666667	0.5720833333333333	0.5699166666666666	0.5635	0.56033333333333335	0.55875	0.5559166666666666	0.55425	0.5505	0.5484166666666667	0.545	0.5435833333333333	0.5424166666666667	0.537	0.5363333333333333	0.5321666666666667	0.5324166666666666	0.53	0.52975	0.52875	0.5265833333333333	0.5275	0.5245	0.5231666666666667	0.52025	0.5201666666666667	0.5191666666666667	0.517	0.5173333333333333	0.5178333333333334	0.516	0.5166666666666666	0.51375	0.51225	0.51375	0.5110833333333333	0.5121666666666667	0.51125	0.51
